Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/18/2023,06073,3,San Diego County,CA,97.7,3286086,95,3251602,95,3080994,95,2846922,95,568643,95,2691777,80.6,2673918,85.3,338801,66.2,2537811,88.8,2335117,89,474648,95,1506170,56,1505398,56.3,1472131,58,1391689,59.6,743202,72.6,379789,80,413257,55.6,241584,63.6,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,12,4,4,4,4,3338330,3135165,511631,2856446,2623534,484452,627803,20,611623,21.4,586439,22.4,222664,46
01/18/2023,19157,3,Poweshiek County,IA,97.3,12474,67.4,12419,70.5,12070,74.7,11464,77,3715,94,11282,61,11243,63.9,864,31.7,10931,67.7,10379,69.7,3546,89.7,6976,61.8,6973,62,6915,63.3,6722,64.8,4744,76.4,2958,83.4,3084,65,2186,73.9,A,2,2,2,3,3,4,Non-metro,6,6,6,7,7,8,4,4,4,4,8,8,8,8,18504,17607,2723,16158,14884,3954,3914,22.2,3891,24.1,3811,25.6,2150,54.4
01/18/2023,40027,3,Cleveland County,OK,93.8,214775,75.6,213460,79.3,205118,83.6,190070,84.9,44672,95,171478,60.4,170772,63.4,19247,42.4,164078,66.8,151525,67.7,35881,91.6,78375,45.7,78329,45.9,76850,46.8,73670,48.6,45537,62.9,25789,71.9,23814,52.3,15633,60.6,B,6,6,7,7,7,8,Metro,2,2,3,3,3,4,7,7,7,7,3,3,3,3,284014,269231,45435,245464,223796,39189,41614,15.5,40804,16.6,39466,17.6,18722,47.8
01/18/2023,29145,3,Newton County,MO,91.3,18295,31.4,18256,33.4,17921,36.3,16894,38,5222,48.6,15706,27,15690,28.7,1089,10.7,15448,31.3,14601,32.8,4764,44.4,9300,59.2,9299,59.3,9250,59.9,9030,61.8,7035,80.4,4518,94.8,3439,48.9,2539,56.2,C,9,9,9,9,9,9,Metro,1,1,1,1,1,1,12,12,12,12,4,4,4,4,58236,54672,10174,49367,44498,10735,4203,7.7,4189,8.5,4140,9.3,2588,24.1
01/18/2023,31183,3,Wheeler County,NE,90.9,,,,,,,,,,,257,32.8,256,34.6,13,12.3,248,36.5,243,38.4,100,44.8,150,58.4,150,58.6,150,60.5,150,61.7,122,74.8,85,85,59,48.4,44,51.8,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,4,4,4,4,8,8,8,8,783,739,106,680,633,223,56,7.6,56,8.2,56,8.8,36,16.1
01/18/2023,18057,3,Hamilton County,IN,98.6,277865,82.2,274543,86.8,255728,91.2,230707,93,48216,95,253461,75,252017,79.7,38714,56.7,236332,84.2,213303,86,44901,95,145945,57.6,145920,57.9,142422,60.3,132805,62.3,73745,72.7,36076,80.3,37347,50.6,21578,59.8,A,3,3,4,4,4,4,Metro,3,3,4,4,4,4,4,4,4,4,4,4,4,4,338011,316312,68296,280552,248016,43311,50220,15.9,48657,17.3,46005,18.5,18113,41.8
01/18/2023,12053,3,Hernando County,FL,98.6,123698,63.8,123574,66.7,121585,70.9,116020,73.2,49757,93.3,109722,56.6,109671,59.2,6699,25.2,107980,63,102972,64.9,45196,84.7,51604,47,51604,47.1,51402,47.6,50521,49.1,42370,58.1,29591,65.5,18673,44.1,14572,49.2,C,10,10,9,10,10,12,Metro,2,2,1,2,2,4,11,11,11,11,3,3,3,3,193920,185142,26580,171444,158562,53348,18204,9.8,18115,10.6,17948,11.3,12728,23.9
01/18/2023,51079,3,Greene County,VA,78.2,10219,51.6,10169,54.7,10043,59.7,9338,61.8,2648,74.9,9137,46.1,9117,49,693,19.9,9026,53.7,8424,55.8,2460,69.6,625,6.8,623,6.8,603,6.7,562,6.7,398,8.2,230,9.3,330,82.9,204,88.7,B,5,5,5,6,6,7,Metro,1,1,1,2,2,3,5,5,5,5,1,1,1,1,19819,18590,3481,16814,15109,3535,514,2.8,511,3,496,3.3,204,5.8
01/18/2023,35017,3,Grant County,NM,97,23286,86.3,23100,90.1,22189,94.1,20846,95,8461,95,19738,73.1,19615,76.5,1849,47.6,18898,80.2,17766,81.7,7333,95,12312,62.4,12292,62.7,12061,63.8,11565,65.1,8370,71.4,5385,73.4,5129,61.3,3605,66.9,D,15,15,15,16,16,16,Non-metro,7,7,7,8,8,8,16,16,16,15,8,8,8,7,26998,25642,3884,23569,21758,7720,6467,25.2,6365,27,6211,28.5,3766,48.8
01/18/2023,28151,3,Washington County,MS,98.1,26805,61,26767,65.4,26015,71.5,24134,73.9,6995,95,23093,52.6,23087,56.4,2083,25.3,22539,62,21004,64.3,6480,88.5,9521,41.2,9521,41.2,9487,42.1,9243,44,7304,56.1,4248,65.6,2461,33.7,1684,39.6,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,15,15,7,7,7,7,43909,40901,8225,36376,32676,7324,1969,4.8,1966,5.4,1942,5.9,1182,16.1
01/18/2023,28069,3,Kemper County,MS,98.1,5407,55.5,5402,58.1,5294,61.5,4901,61.4,1517,74.5,4698,48.2,4696,50.5,429,32.7,4611,53.5,4267,53.5,1345,66,1801,38.3,1801,38.4,1795,38.9,1757,41.2,1363,54.7,838,62.3,514,37.7,384,45.8,D,13,14,14,14,14,15,Non-metro,5,6,6,6,6,7,14,14,15,14,6,6,7,6,9742,9292,1313,8615,7979,2037,487,5.2,485,5.6,480,6,292,14.3
01/18/2023,56017,3,Hot Springs County,WY,97.1,2395,54.3,2392,57,2349,61.2,2262,64.5,1069,87.6,2268,51.4,2266,54,121,17.5,2228,58,2145,61.2,1021,83.6,1294,57.1,1294,57.1,1291,57.9,1265,59,1045,67.2,753,73.8,548,52.4,426,56.6,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,3,8,8,8,7,4413,4197,691,3839,3506,1221,547,13,545,14.2,537,15.3,382,31.3
01/18/2023,21041,3,Carroll County,KY,94.1,5813,54.7,5802,58.9,5632,64.6,5296,67.1,1552,93,5127,48.2,5123,52,448,22.9,4974,57,4675,59.2,1410,84.5,2269,44.3,2269,44.3,2256,45.4,2219,47.5,1696,62.4,1026,72.8,754,44.5,529,51.6,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,15,15,15,15,7,7,7,7,10631,9853,1960,8725,7893,1668,808,8.2,804,9.2,794,10.1,471,28.2
01/18/2023,01099,3,Monroe County,AL,92.6,11663,56.3,11654,59.2,11457,63.6,10876,66.5,3715,84.7,9316,44.9,9309,47.3,583,17.6,9183,51,8726,53.3,2977,67.9,3726,40,3726,40,3720,40.5,3691,42.3,2997,53.4,1787,60,927,30.9,631,35.3,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,10,7,7,7,6,20733,19675,3315,18007,16360,4385,784,4,784,4.4,780,4.8,484,11
01/18/2023,17083,3,Jersey County,IL,98,13355,61.3,13319,64.5,13047,68.7,12396,71.6,4135,95,12464,57.2,12446,60.3,855,25.8,12208,64.3,11591,66.9,3948,91.5,6721,53.9,6721,54,6683,54.7,6501,56.1,5061,68.2,3125,79.2,2660,52.6,1918,61.4,A,2,2,1,2,3,4,Metro,2,2,1,2,3,4,4,4,4,3,4,4,4,3,21773,20636,3312,18986,17324,4317,2898,14,2878,15.2,2828,16.3,1800,41.7
01/18/2023,12035,3,Flagler County,FL,98.6,86562,75.2,86467,78.1,85132,82.4,81459,84.9,36686,95,75600,65.7,75570,68.3,4266,29,74503,72.1,71304,74.3,32815,91.4,38290,50.6,38288,50.7,38166,51.2,37547,52.7,32073,61.7,22955,70,15415,48.1,12195,53.1,B,7,7,5,7,7,8,Metro,3,3,1,3,3,4,8,8,8,7,4,4,4,3,115081,110662,14708,103266,95954,35896,14405,13,14346,13.9,14233,14.8,10367,28.9
01/18/2023,41049,3,Morrow County,OR,97.7,7577,65.3,7555,70.3,7311,76.7,6730,79.9,1656,85.1,6729,58,6722,62.5,708,30.3,6548,68.7,6014,71.4,1523,78.3,2772,41.2,2772,41.2,2745,41.9,2641,43.9,1788,57.5,1016,66.7,817,45.7,568,55.9,C,10,10,10,11,11,11,Non-metro,6,6,6,7,7,7,11,11,11,11,7,7,7,7,11603,10754,2333,9532,8421,1945,1005,9.3,991,10.4,965,11.5,521,26.8
01/18/2023,45027,3,Clarendon County,SC,93,19992,59.2,19948,61.9,19436,65.2,18269,66.8,7114,87.2,17151,50.8,17127,53.1,1289,26.5,16737,56.2,15838,57.9,6270,76.9,7626,44.5,7626,44.5,7599,45.4,7495,47.3,6246,57.7,4124,65.8,2373,38,1807,43.8,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,15,15,15,7,7,7,7,33745,32230,4862,29805,27368,8158,2335,7.2,2326,7.8,2303,8.4,1593,19.5
01/18/2023,47119,3,Maury County,TN,97.8,71154,73.8,70842,78.7,68551,84.3,64252,86.9,17223,95,63958,66.4,63819,70.9,5848,36.4,61821,76,57971,78.4,16048,95,30113,47.1,30110,47.2,29793,48.2,28881,49.8,19700,61.7,11340,70.7,9596,48.7,6424,56.6,B,7,7,6,7,7,8,Metro,3,3,2,3,3,4,7,7,7,7,3,3,3,3,96387,90004,16050,81296,73954,15744,10714,11.9,10536,13,10258,13.9,5393,34.3
01/18/2023,46105,3,Perkins County,SD,96.7,1065,37.2,1065,39.6,1061,43.2,1050,46.2,507,66.7,931,32.5,931,34.6,15,3.6,928,37.8,916,40.3,453,59.6,488,52.4,488,52.4,488,52.6,485,52.9,401,58.9,296,65.3,114,28.4,83,28,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,8,8,8,7,8,8,8,7,2865,2692,421,2457,2271,760,137,5.1,137,5.6,137,6,91,12
01/18/2023,42029,3,Chester County,PA,94.9,579081,95,572833,95,541481,95,496850,95,128030,95,450993,85.9,446624,90,61794,69.3,420440,93.4,384830,94.5,100966,95,217868,48.3,217779,48.8,211160,50.2,196857,51.2,127639,61.2,68186,67.5,66627,52.2,40930,60,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,3,4,4,3,3,4,4,3,524989,496254,89230,450231,407024,88351,132018,26.6,128806,28.6,122238,30,53214,60.2
01/18/2023,05119,3,Pulaski County,AR,92.1,293285,74.8,290244,79.2,275552,83.3,254006,84.2,62249,95,246517,62.9,245163,66.9,29760,45.9,233734,70.6,215403,71.4,54910,87.1,126452,51.3,126425,51.6,123700,52.9,117359,54.5,74414,68.1,42581,77.5,43025,57.8,28312,66.5,D,14,15,15,15,15,16,Metro,2,3,3,3,3,4,16,16,16,15,4,4,4,3,391911,366436,64887,330989,301549,63023,60322,16.5,59268,17.9,57203,19,28845,45.8
01/18/2023,37113,3,Macon County,NC,96.8,27902,77.8,27849,81.6,27382,86.6,26389,90.2,11958,95,22366,62.4,22352,65.5,1066,21.9,22040,69.7,21286,72.7,9648,93.2,8536,38.2,8536,38.2,8505,38.6,8400,39.5,7030,46.3,5019,52,2609,37.1,2045,40.7,C,10,11,9,11,11,12,Non-metro,6,7,5,7,7,8,10,10,10,10,6,6,6,6,35858,34121,4861,31614,29260,10350,4236,12.4,4216,13.3,4177,14.3,2881,27.8
01/18/2023,22063,3,Livingston Parish,LA,96.9,64856,46.1,64771,49.3,63500,54.1,59576,56.8,15205,81,57590,40.9,57555,43.8,4247,16.1,56597,48.2,53308,50.8,14428,76.9,21754,37.8,21754,37.8,21691,38.3,21246,39.9,15811,54.3,9535,66.1,6080,38.5,4345,45.6,B,5,5,5,5,6,7,Metro,1,1,1,1,2,3,6,6,6,7,2,2,2,3,140789,131288,26380,117335,104908,18763,6008,4.6,5972,5.1,5879,5.6,3470,18.5
01/18/2023,36069,3,Ontario County,NY,97.5,82760,75.4,82024,78.5,78119,81.5,72445,82.4,22051,95,77517,70.6,77092,73.8,9039,54.7,73445,76.6,68053,77.4,20915,92.5,48817,63,48815,63.3,47878,65.2,45525,66.9,30292,76.3,17066,81.6,18576,61.3,12221,71.6,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,109777,104452,16510,95899,87942,22621,23080,22.1,22634,23.6,21907,24.9,11903,52.6
01/18/2023,49001,3,Beaver County,UT,97.7,3877,57.8,3872,62.9,3782,71.5,3494,77.1,994,95,3315,49.4,3314,53.9,289,17.9,3252,61.5,3025,66.7,894,94.5,1420,42.8,1420,42.8,1415,43.5,1390,46,998,59.9,642,71.8,312,31.3,243,37.9,A,1,2,1,2,3,4,Non-metro,5,6,5,6,7,8,3,3,3,3,7,7,7,7,6710,6153,1619,5290,4534,946,310,5,306,5.8,299,6.6,192,20.3
01/18/2023,18069,3,Huntington County,IN,98.6,20798,56.9,20762,60.3,20280,64.6,19276,67.3,6602,95,19169,52.5,19154,55.6,1296,22.3,18762,59.8,17858,62.4,6234,95,9337,48.7,9337,48.7,9276,49.4,9090,50.9,7048,61.8,4391,70.4,2994,42.5,2179,49.6,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,3,3,4,3,7,7,8,7,36520,34457,5824,31374,28633,6394,3071,8.9,3050,9.7,3012,10.5,1905,29.8
01/18/2023,22099,3,St. Martin Parish,LA,96.9,24539,45.9,24501,49.1,23820,53,22308,54.8,6159,73.3,22026,41.2,22015,44.1,1840,20,21511,47.9,20175,49.6,5904,70.3,9173,41.6,9173,41.7,9124,42.4,8877,44,7117,59.3,4252,72,2512,35.3,1751,41.2,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,11,11,11,11,3,3,3,3,53431,49906,9220,44915,40686,8400,2167,4.3,2158,4.8,2123,5.2,1318,15.7
01/18/2023,20079,3,Harvey County,KS,93.9,19009,55.2,18884,58.1,18242,62.5,16913,64.7,5031,73.7,17016,49.4,16970,52.2,1745,27.6,16440,56.4,15225,58.2,4626,67.8,9067,53.3,9067,53.4,8934,54.3,8540,56.1,5812,68.1,3556,76.9,4309,74.1,3091,86.9,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,12,12,12,11,4,4,4,3,34429,32482,6322,29164,26160,6822,5349,16.5,5279,18.1,5136,19.6,2975,43.6
01/18/2023,22011,3,Beauregard Parish,LA,96.9,16281,43.4,16259,46.7,15995,51.1,15279,54.2,4671,78.3,13872,37,13866,39.8,782,11.8,13656,43.6,13084,46.4,4145,69.5,5474,39.5,5474,39.5,5462,40,5383,41.1,4355,53.6,2732,65.9,1416,32.5,1010,37,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,10,11,11,11,6,7,7,7,37497,34817,6643,31299,28174,5962,1308,3.8,1301,4.2,1284,4.6,792,13.3
01/18/2023,16063,3,Lincoln County,ID,97.7,2577,48,2566,51.1,2500,56.2,2360,60.5,680,89.6,2301,42.9,2300,45.8,181,16.1,2242,50.4,2119,54.4,628,82.7,1027,44.6,1027,44.7,1020,45.5,988,46.6,715,62.4,435,69.3,326,45.6,235,54,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,11,11,11,11,7,7,7,7,5366,5025,1127,4452,3898,759,398,7.9,394,8.8,385,9.9,230,30.3
01/18/2023,46015,3,Brule County,SD,96.7,4580,86.5,4549,92,4329,95,4016,95,1317,95,3297,62.2,3293,66.6,315,31.2,3185,72.4,2978,75.7,1047,95,1245,37.8,1245,37.8,1230,38.6,1188,39.9,915,48.5,595,56.8,383,41.9,296,49.7,B,6,7,6,7,7,8,Non-metro,6,7,6,7,7,8,6,6,6,6,6,6,6,6,5297,4943,1011,4401,3932,1044,720,14.6,710,16.1,690,17.5,415,39.8
01/18/2023,19065,3,Fayette County,IA,97.3,11680,59.4,11648,62.8,11382,67.1,10777,69.5,4129,95,10991,55.9,10977,59.2,788,26,10736,63.3,10189,65.7,3959,93.8,6900,62.8,6900,62.9,6851,63.8,6686,65.6,5333,76.8,3335,84.2,3363,63.1,2418,72.5,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,19650,18542,3027,16959,15515,4222,3626,19.6,3603,21.2,3544,22.8,2276,53.9
01/18/2023,40111,3,Okmulgee County,OK,93.8,19617,51,19597,54.2,19268,59.1,18248,61.9,5946,81.2,17050,44.3,17043,47.1,1105,16.5,16804,51.5,15938,54.1,5389,73.6,7763,45.5,7763,45.5,7736,46,7581,47.6,5846,59.3,3647,67.7,2732,46.7,1925,52.8,D,13,13,13,14,14,15,Metro,1,1,1,2,2,3,15,15,15,15,3,3,3,3,38465,36190,6713,32626,29477,7325,3188,8.8,3172,9.7,3137,10.6,1882,25.7
01/18/2023,48349,3,Navarro County,TX,98.9,26397,52.7,26373,56.7,25717,62.2,24093,65.3,7159,82.8,23034,46,23025,49.5,1941,20.2,22508,54.4,21084,57.2,6440,74.4,8947,38.8,8947,38.9,8892,39.5,8771,41.6,6919,54.6,4135,64.2,2850,41.2,2002,48.4,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,14,14,15,14,6,6,7,6,50113,46487,9607,41373,36880,8651,3039,6.5,3018,7.3,2976,8.1,1787,20.7
01/18/2023,36091,3,Saratoga County,NY,97.5,213194,92.7,211504,95,201010,95,186919,95,51978,95,188542,82,187351,85.8,23029,68.1,177566,88.5,164322,89,43541,95,115968,61.5,115965,61.9,113959,64.2,108123,65.8,67168,74.6,35044,80.5,38836,57.8,23971,68.4,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,4,4,4,4,4,229863,218464,33813,200700,184651,43232,55605,25.5,54487,27.1,52795,28.6,25736,59.5
01/18/2023,20065,3,Graham County,KS,93.9,1316,53,1314,55,1293,60,1239,62.9,552,79.4,1256,50.6,1254,52.5,71,16.9,1234,57.2,1183,60.1,531,76.4,721,57.4,721,57.5,718,58.2,712,60.2,584,69.8,391,73.6,299,51.2,237,60.6,B,6,6,5,6,6,7,Non-metro,6,6,5,6,6,7,8,8,8,7,8,8,8,7,2482,2390,421,2156,1969,695,252,10.5,252,11.7,250,12.7,185,26.6
01/18/2023,01053,3,Escambia County,AL,92.6,17619,48.1,17613,51.2,17433,55.9,16784,59.1,6267,93.7,13880,37.9,13878,40.3,654,10.9,13743,44.1,13224,46.6,5043,75.4,5218,37.6,5218,37.6,5206,37.9,5156,39,4296,48.4,2785,55.2,1324,30.8,977,35.1,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,36633,34431,6024,31198,28407,6691,1403,4.1,1402,4.5,1387,4.9,895,13.4
01/18/2023,30091,3,Sheridan County,MT,95.9,1727,52.2,1725,55.4,1696,59.6,1635,62.4,756,95,1639,49.5,1639,52.6,77,15.5,1612,56.6,1562,59.6,726,94.3,991,60.5,991,60.5,988,61.3,981,62.8,830,72.8,568,78.2,528,63.6,392,69,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,4,4,4,3,8,8,8,7,3309,3115,496,2847,2619,770,529,17,529,18.6,527,20.1,370,48.1
01/18/2023,17089,3,Kane County,IL,98,398611,74.9,395628,79.2,373224,83.2,338446,84.7,73220,95,367566,69,365926,73.3,52763,52.8,345715,77.1,313163,78.4,68503,90.2,205001,55.8,204976,56,200959,58.1,189404,60.5,115219,75,58027,84.7,67892,58.9,40574,69.9,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,532403,499440,100016,448613,399424,75941,89286,17.9,87253,19.4,83949,21,38589,50.8
01/18/2023,36067,3,Onondaga County,NY,97.5,376769,81.8,373552,85.9,356229,89.8,330999,91.1,81904,95,350439,76.1,348111,80.1,39612,55.6,332243,83.7,308499,84.9,77648,95,214337,61.2,214292,61.6,210971,63.5,201219,65.2,123085,77.2,65506,84.4,72918,59.2,46339,70.7,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,12,4,4,4,4,460528,434657,71221,396790,363436,80748,92291,21.2,90596,22.8,88003,24.2,42940,53.2
01/18/2023,37193,3,Wilkes County,NC,96.8,45874,67.1,45817,70.5,45080,75.4,43283,79.2,15991,95,34770,50.8,34738,53.5,2073,20.1,34155,57.1,32665,59.8,12057,79.5,9683,27.8,9683,27.9,9621,28.2,9374,28.7,7195,33.8,4413,36.6,2074,28.8,1395,31.6,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,9,9,9,9,5,5,5,5,68412,64946,10318,59783,54628,15162,5519,8.5,5490,9.2,5415,9.9,3257,21.5
01/18/2023,27057,3,Hubbard County,MN,94.7,11519,53.6,11455,56.3,11105,60,10581,62.5,4811,88.7,10594,49.3,10572,51.9,780,22.7,10276,55.5,9792,57.8,4461,82.3,7248,68.4,7248,68.6,7178,69.9,6973,71.2,5705,79.7,3854,86.4,3648,63.9,2731,70.9,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,4,4,4,4,8,8,8,8,21491,20360,3431,18504,16929,5423,4154,20.4,4106,22.2,4009,23.7,2688,49.6
01/18/2023,06001,3,Alameda County,CA,97.7,1580823,94.6,1548345,95,1444046,95,1327620,95,249655,95,1432617,85.7,1411126,89.5,206052,84,1313948,91,1205074,90.5,229714,95,980874,68.5,979568,69.4,940025,71.5,877351,72.8,425909,82.1,201610,87.8,282812,66.4,149121,74,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,12,4,4,4,4,1671329,1576601,245371,1443287,1331230,238763,496487,31.5,476156,33,451016,33.9,137563,57.6
01/18/2023,31053,3,Dodge County,NE,90.9,,,,,,,,,,,20466,56,20427,59.8,2258,35.3,19648,64,18169,65.5,5514,77.7,13128,64.1,13124,64.2,13000,66.2,12621,69.5,9100,87.9,5579,95,5421,59.6,3849,69,C,10,10,10,10,11,11,Non-metro,6,6,6,6,7,7,12,12,12,12,8,8,8,8,36565,34132,6404,30718,27728,7097,5801,17,5751,18.7,5643,20.4,3418,48.2
01/18/2023,20205,3,Wilson County,KS,93.9,4245,49.8,4241,53.1,4154,57.8,3969,61.3,1495,79.6,3918,46,3916,49,223,14.7,3853,53.6,3693,57,1439,76.6,1983,50.6,1983,50.6,1977,51.3,1954,52.9,1516,63,1007,70,748,49.3,553,54.9,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,8525,7992,1512,7190,6480,1878,753,9.4,751,10.4,747,11.5,478,25.5
01/18/2023,26003,3,Alger County,MI,94.2,6213,68.2,,,,,,,,,5832,64,5829,66.5,295,29,5767,69.8,5534,71.4,2114,88.3,3561,61.1,3560,61.1,3539,61.4,3469,62.7,2680,71.3,1669,78.9,1333,49.7,937,56.1,B,6,7,5,7,7,8,Non-metro,6,7,5,7,7,8,8,8,8,7,8,8,8,7,9108,8764,1018,8262,7746,2393,1250,14.3,1239,15,1225,15.8,734,30.7
01/18/2023,48259,3,Kendall County,TX,98.9,34591,72.9,34465,76.3,33336,81.7,31039,85.1,9854,95,29940,63.1,29884,66.2,2856,32.9,28982,71.1,27028,74.1,8731,95,13754,45.9,13754,46,13608,47,13217,48.9,9685,59.4,5857,67.1,4705,48.6,3219,55,A,2,3,2,3,3,4,Metro,2,3,2,3,3,4,3,3,3,3,3,3,3,3,47431,45154,8691,40785,36463,9152,6061,13.4,5976,14.7,5824,16,3272,35.8
01/18/2023,23031,3,York County,ME,96.2,204854,95,203120,95,195066,95,183262,95,56996,95,173184,83.4,172274,87,17641,61.5,165171,90.1,154633,91.3,46566,95,103043,59.5,103017,59.8,101031,61.2,96322,62.3,65832,72.1,36814,79.1,41152,62.5,26599,72.3,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,3,4,4,4,3,207641,198016,28676,183292,169340,43919,55003,27.8,53951,29.4,52367,30.9,27725,63.1
01/18/2023,48415,3,Scurry County,TX,98.9,8936,53.5,8921,57.2,8718,62.4,8102,64.5,2172,84.6,7842,46.9,7841,50.3,636,21,7708,55.2,7205,57.4,1992,77.6,2896,36.9,2896,36.9,2887,37.5,2848,39.5,1969,50.6,1203,60.4,660,33.5,456,37.9,D,13,14,13,14,14,15,Non-metro,5,6,5,6,6,7,14,14,14,14,6,6,6,6,16703,15587,3027,13962,12560,2566,596,3.8,593,4.2,586,4.7,366,14.3
01/18/2023,72143,3,Vega Alta Municipio,PR,97.8,28089,77.9,28048,80.8,26181,81.4,23798,82,5675,82.3,25706,71.3,25697,74.1,3797,66.8,24079,74.9,21900,75.5,5240,76,16212,63.1,16212,63.1,16139,67,14825,67.7,8134,74.9,4085,78,2739,33.7,1626,39.8,D,15,15,16,15,15,15,Metro,3,3,4,3,3,3,16,16,16,15,4,4,4,3,36061,34696,5687,32161,29009,6893,2096,6,2085,6.5,2034,7,1018,14.8
01/18/2023,17101,3,Lawrence County,IL,98,7584,48.4,7574,50.9,7483,54.5,7233,56.9,2455,87.7,6611,42.2,6608,44.4,287,13.2,6532,47.6,6321,49.7,2189,78.2,2882,43.6,2882,43.6,2876,44,2834,44.8,2259,57.3,1474,67.3,988,43.7,743,50.4,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,7,7,7,7,7,7,7,7,15678,14893,2182,13732,12711,2800,1069,7.2,1066,7.8,1061,8.3,709,25.3
